lda_topic,topic_hits,lda_word,lda_word_prob,hit,word_hit_count,anno_score,topic_anno,anno_w_type,anno_w_mass,anno_w_anno
,,Frag_203.10824,0.011387554458803479,,,,,,,
76,2,,,,2,0.37332558148298084,B_Fragments indicative for [phenylalanine-CHOOH] based substructure,,,
,,Frag_103.05403,0.35006647007416009,hit,,,,Frag,120.08132432663999,C8H10N
,,Frag_165.09153,0.16365762783182941,,,,,Frag,103.05477522498,C8H7
,,Frag_79.0541,0.051101642818000413,,,,,Frag,91.05477522498,C7H7
,,Frag_135.04435,0.04031281696159715,,,,,,,
,,Frag_53.03897,0.035922135123862033,,,,,,,
,,Frag_133.06443,0.035503361362845515,,,,,,,
,,Frag_150.06793,0.033990551433166011,,,,,,,
,,Frag_131.04948,0.026255571926912788,,,,,,,
,,Frag_91.05429,0.023259111408820771,hit,,,,,,
,,Frag_105.06972,0.021801729244745285,,,,,,,
,,Frag_121.0651,0.021204926834383218,,,,,,,
,,Frag_107.04918,0.016886587616666109,,,,,,,
,,Frag_441.27752,0.015817682560039622,,,,,,,
,,Frag_93.06998,0.015762520863453887,,,,,,,
,,Frag_119.04899,0.013644491877179922,,,,,,,
,,Frag_203.10824,0.011387554458803479,,,,,,,
77,3,,,,1,0.56674679116695148,B_Fragment and loss of [proline-H2O] - indicative for conjugated proline ? EF fits,,,
,,Frag_116.07039,0.56674679116695148,hit,,,,Frag,116.07115357083998,C5H10NO2
,,Frag_70.06512,0.39534288781249133,,,,,Loss,115.06332853869999,C5H9NO2
,,Loss_193.07289,0.0102826780304534,,,,,,,
,,Loss_160.08442,0.010040199199574516,,,,,,,
77,3,,,,2,0.96208967897944286,U_Proline (and arginine) related Mass2Motif ,,,
,,Frag_116.07039,0.56674679116695148,hit,,,,Frag,70.06567426235999,C4H8N
,,Frag_70.06512,0.39534288781249133,hit,,,,Frag,116.07115357083998,C5H10NO2
,,Loss_193.07289,0.0102826780304534,,,,,,,
,,Loss_160.08442,0.010040199199574516,,,,,,,
77,3,,,,1,0.39534288781249133,B_Small nitrogen containing fragment ion ? often proline or ornithine derived ? most abundant fragment in all four beers,,,
,,Frag_116.07039,0.56674679116695148,,,,,Frag,70.06567426235999,C4H8N
,,Frag_70.06512,0.39534288781249133,hit,,,,,,
,,Loss_193.07289,0.0102826780304534,,,,,,,
,,Loss_160.08442,0.010040199199574516,,,,,,,
78,0,,,,,,,,,
,,Loss_135.05321,0.26712038218929718,,,,,,,
,,Loss_107.05815,0.22299489093932195,,,,,,,
,,Loss_119.05813,0.14675538580386596,,,,,,,
,,Frag_62.06025,0.074917786514617057,,,,,,,
,,Frag_128.07043,0.033341077419821168,,,,,,,
,,Frag_174.0766,0.031963791535848711,,,,,,,
,,Loss_123.05299,0.030522837034966912,,,,,,,
,,Loss_61.05275,0.011895707898008024,,,,,,,
,,Loss_95.0583,0.010342502892540555,,,,,,,
79,1,,,,1,0.67536926066746772,B_Combination of small losses ? free carboxylgroup and acetyl group loss + loss of NH2 group in some cases,,,
,,Loss_88.01603,0.67536926066746772,hit,,,,Loss,88.01604399486,C3H4O3
,,Frag_125.09091,0.089595546017032041,,,,,Loss,46.00547930848,CH2O2
,,Loss_45.9979,0.031063221907026525,,,,,Loss,105.04259309652,C3H7NO3
,,Loss_115.02687,0.021552895325430574,,,,,,,
,,Frag_84.06359,0.016810994361000666,,,,,,,
,,Frag_97.07107,0.013881368073468708,,,,,,,
,,Loss_116.03488,0.013086415498457177,,,,,,,
,,Loss_88.00789,0.012864451898214734,,,,,,,
,,Frag_56.04984,0.010852465292991548,,,,,,,
80,1,,,,1,0.32057521924809851,"B_Combination of small losses (i.e., NH3 and CH2O2)",,,
,,Loss_63.03197,0.32057521924809851,hit,,,,Loss,63.03202841014,CH5NO2
,,Loss_85.05268,0.25055858016867461,,,,,Loss,45.05784923022,C2H7N
,,Loss_106.0377,0.046881114230084141,,,,,Loss,91.02694303224,C2H5NO3
,,Frag_142.05019,0.03346277285764751,,,,,,,
,,Loss_149.06856,0.026146943764483579,,,,,,,
,,Frag_230.10201,0.025129969422342659,,,,,,,
,,Frag_144.1133,0.018636262397450035,,,,,,,
,,Frag_127.0864,0.015115540162927968,,,,,,,
,,Loss_65.0475,0.013179757171450696,,,,,,,
,,Loss_123.05299,0.012448646882815693,,,,,,,
,,Frag_124.07548,0.010111402062789453,,,,,,,
,,Frag_82.02879,0.010029593313659897,,,,,,,
81,0,,,,,,,,,
,,Loss_31.04203,0.27748921122879644,,,,,,,
,,Frag_121.0651,0.14572730612547732,,,,,,,
,,Loss_61.05275,0.11187124058283325,,,,,,,
,,Frag_71.0686,0.060907301057323081,,,,,,,
,,Loss_49.05294,0.05894135584751637,,,,,,,
,,Loss_47.03694,0.048698018857788836,,,,,,,
,,Loss_99.06824,0.022408991301880787,,,,,,,
,,Frag_231.05544,0.022051858732665588,,,,,,,
,,Frag_56.02162,0.021230881575280247,,,,,,,
,,Loss_163.03047,0.015805029687837268,,,,,,,
,,Loss_101.08394,0.015227269803658331,,,,,,,
,,Frag_332.14244,0.013065256594813432,,,,,,,
,,Frag_191.07072,0.012812077132022421,,,,,,,
,,Frag_288.14874,0.012703740049568119,,,,,,,
82,0,,,,,,,,,
,,Loss_181.10998,0.13761370523635705,,,,,,,
,,Frag_178.0327,0.12093121667157967,,,,,,,
,,Frag_109.01088,0.10721081968677969,,,,,,,
,,Frag_150.03614,0.070967825545987795,,,,,,,
,,Frag_189.88101,0.049281979175936498,,,,,,,
,,Frag_168.10191,0.048531978949053291,,,,,,,
,,Loss_153.0789,0.034920820496175946,,,,,,,
,,Loss_195.12513,0.031826929128295732,,,,,,,
,,Loss_192.07513,0.029843804238028009,,,,,,,
,,Loss_195.08843,0.026047034310009581,,,,,,,
,,Frag_190.12206,0.022838800842986492,,,,,,,
,,Loss_117.05439,0.01821937830805772,,,,,,,
,,Frag_119.07296,0.018052267484122069,,,,,,,
,,Frag_65.03878,0.017505103770107715,,,,,,,
,,Loss_185.10462,0.014765038738441184,,,,,,,
,,Frag_117.05747,0.012722722112553122,,,,,,,
,,Frag_212.89652,0.011840239069473022,,,,,,,
,,Loss_167.09433,0.011711355539393592,,,,,,,
,,Loss_182.14161,0.010570168331085362,,,,,,,
,,Frag_207.06468,0.010295146330383226,,,,,,,
83,0,,,,,,,,,
,,Frag_134.09675,0.33496727284384947,,,,,,,
,,Frag_192.10149,0.099051171556494885,,,,,,,
,,Loss_163.04788,0.044063026981189558,,,,,,,
,,Frag_357.14959,0.042243821395384247,,,,,,,
,,Loss_117.05035,0.041372341141372976,,,,,,,
,,Frag_138.12789,0.029860076945445749,,,,,,,
,,Frag_146.09621,0.024336727205174546,,,,,,,
,,Frag_239.13918,0.017310781798633067,,,,,,,
,,Loss_62.00364,0.014047628756381401,,,,,,,
,,Frag_161.10711,0.013586069958807716,,,,,,,
,,Frag_237.1488,0.012503012856511864,,,,,,,
,,Frag_174.0909,0.012219127658524068,,,,,,,
,,Loss_197.06825,0.012150426298011803,,,,,,,
,,Frag_106.06536,0.012087380101158722,,,,,,,
,,Frag_197.1285,0.010584010783525753,,,,,,,
84,0,,,,,,,,,
,,Loss_141.07882,0.39332163415149557,,,,,,,
,,Frag_85.08395,0.10253360073980254,,,,,,,
,,Frag_127.09462,0.052290861698743911,,,,,,,
,,Frag_99.06349,0.038173510644489039,,,,,,,
,,Loss_168.08898,0.034998694258949206,,,,,,,
,,Frag_325.19172,0.031582393290977187,,,,,,,
,,Loss_158.10617,0.024783582292089965,,,,,,,
,,Loss_121.03721,0.017444810863123352,,,,,,,
,,Loss_150.05263,0.014830573531830586,,,,,,,
,,Frag_178.13388,0.01360603298992121,,,,,,,
,,Loss_169.09751,0.012999860433114041,,,,,,,
,,Loss_85.08912,0.010165005144465748,,,,,,,
,,Loss_165.05373,0.010125974663743636,,,,,,,
85,0,,,,,,,,,
,,Loss_120.07835,0.10689170646204767,,,,,,,
,,Loss_148.07346,0.077094663919728051,,,,,,,
,,Frag_147.11646,0.071358519322487976,,,,,,,
,,Loss_162.08896,0.064606628781066308,,,,,,,
,,Frag_133.10099,0.05731377418656125,,,,,,,
,,Loss_174.0887,0.044220781678009496,,,,,,,
,,Loss_138.141,0.039747329277629723,,,,,,,
,,Frag_269.039,0.038922083142953305,,,,,,,
,,Loss_158.09409,0.038569367272399444,,,,,,,
,,Frag_193.12315,0.031969210378506689,,,,,,,
,,Loss_138.08906,0.030283679514173663,,,,,,,
,,Loss_144.0784,0.028120399901273956,,,,,,,
,,Loss_82.02625,0.026934987409165521,,,,,,,
,,Loss_124.07362,0.02513220521323295,,,,,,,
,,Frag_151.11219,0.021436195765738214,,,,,,,
,,Loss_148.10977,0.016617109453507323,,,,,,,
,,Loss_172.07334,0.015417160847701297,,,,,,,
,,Loss_174.12514,0.015176587509348189,,,,,,,
,,Frag_119.08584,0.01453968008600366,,,,,,,
,,Loss_134.09287,0.011656070375111632,,,,,,,
,,Loss_150.08903,0.010908983866060668,,,,,,,
,,Loss_186.08917,0.010455112110612695,,,,,,,
86,0,,,,,,,,,
,,Frag_212.12908,0.13773330786485161,,,,,,,
,,Loss_44.98496,0.06203596787050944,,,,,,,
,,Loss_59.02221,0.060854517746953864,,,,,,,
,,Frag_273.14557,0.044870813020998157,,,,,,,
,,Loss_87.01757,0.04438955294362306,,,,,,,
,,Frag_435.19515,0.03642450174889434,,,,,,,
,,Loss_131.09437,0.024464652771438132,,,,,,,
,,Frag_77.00544,0.023770663078928309,,,,,,,
,,Loss_188.06824,0.022908723863209114,,,,,,,
,,Frag_164.10674,0.021686749857228068,,,,,,,
,,Frag_228.12192,0.020983400613717028,,,,,,,
,,Frag_147.05439,0.019433506903560816,,,,,,,
,,Frag_246.1324,0.018981716907451394,,,,,,,
,,Loss_125.06875,0.018591717710661433,,,,,,,
,,Frag_230.13849,0.01773006253768316,,,,,,,
,,Frag_194.1174,0.016239233257879335,,,,,,,
,,Frag_56.04984,0.016183033296315073,,,,,,,
,,Loss_41.01309,0.015522388930737993,,,,,,,
,,Loss_176.0683,0.011248068959746046,,,,,,,
,,Loss_186.05258,0.010082297291872865,,,,,,,
,,Loss_142.98833,0.010071349410799839,,,,,,,
87,0,,,,,,,,,
,,Loss_119.0945,0.34689493181261333,,,,,,,
,,Frag_130.10838,0.075670606627283227,,,,,,,
,,Loss_53.04748,0.070250961311667942,,,,,,,
,,Loss_147.08943,0.047579688701847964,,,,,,,
,,Loss_95.04781,0.041184481513593899,,,,,,,
,,Loss_144.04212,0.032190057152594917,,,,,,,
,,Loss_131.09437,0.030022552165262908,,,,,,,
,,Loss_129.09938,0.026076162561592998,,,,,,,
,,Loss_144.0898,0.023826303992249203,,,,,,,
,,Loss_83.04796,0.022726332265132491,,,,,,,
,,Loss_109.06326,0.020278513534522185,,,,,,,
,,Frag_413.23484,0.014218574084837747,,,,,,,
,,Loss_171.12576,0.012814107250424854,,,,,,,
,,Loss_143.09439,0.011158737107028669,,,,,,,
88,0,,,,,,,,,
,,Frag_167.03405,0.23600108131735445,,,,,,,
,,Frag_239.0904,0.13119240227575338,,,,,,,
,,Frag_221.08018,0.07365812532440523,,,,,,,
,,Frag_209.08008,0.070851113860616974,,,,,,,
,,Loss_140.12028,0.056041498489776874,,,,,,,
,,Frag_223.09574,0.042171018885895521,,,,,,,
,,Loss_84.05746,0.037705523179162523,,,,,,,
,,Loss_118.08207,0.034099048257291639,,,,,,,
,,Loss_142.13576,0.021672002205489562,,,,,,,
,,Loss_116.11989,0.017267728288458638,,,,,,,
,,Frag_190.09712,0.015512123084333231,,,,,,,
,,Loss_98.10921,0.01525252494581178,,,,,,,
,,Loss_158.13056,0.015108237102100769,,,,,,,
,,Frag_83.01278,0.011423813433447939,,,,,,,
,,Frag_139.03871,0.011196910210133824,,,,,,,
,,Frag_179.03426,0.010750125478068953,,,,,,,
,,Loss_126.10437,0.010275916339439957,,,,,,,
89,3,,,,2,0.91855359598265518,"B_Fragment ions indicative for cytosine, and a loss of conjugated deoxyribose ? possibly combined due to many spectra that combine these two substructures. Loss of NH2 group is likely from remaining fragment after loss of deoxyribose. ?",,,
,,Loss_132.044,0.89026859573259798,hit,,,,Frag,112.05108683066,C4H6N3O
,,Frag_164.09242,0.029725152157841224,,,,,Frag,95.024537729,C4H3N2O
,,Loss_149.06856,0.028285000250057174,hit,,,,Loss,132.04225874552,C5H8O4
,,,,,,,,Loss,149.06880784717998,C5H11NO4
89,3,,,,1,0.89026859573259798,U_Mass2Motif related to pentose loss,,,
,,Loss_132.044,0.89026859573259798,hit,,,,Loss,132.04225874552,C5H8O4
,,Frag_164.09242,0.029725152157841224,,,,,,,
,,Loss_149.06856,0.028285000250057174,,,,,,,
89,3,,,,1,0.89026859573259798,"B_[Ribose (pentose, C5-sugar)-H2O] related loss ?  indicative for conjugated ribose sugar - EF fits",,,
,,Loss_132.044,0.89026859573259798,hit,,,,Loss,132.04225874552,C5H8O4
,,Frag_164.09242,0.029725152157841224,,,,,,,
,,Loss_149.06856,0.028285000250057174,,,,,,,
90,0,,,,,,,,,
,,Loss_183.08894,0.37588890515314105,,,,,,,
,,Loss_157.07373,0.16019339766826698,,,,,,,
,,Loss_193.05847,0.15598456335420377,,,,,,,
,,Loss_171.08925,0.069567864950456096,,,,,,,
,,Frag_196.09714,0.02742538494172287,,,,,,,
,,Loss_45.05763,0.027237906107380347,,,,,,,
,,Loss_113.04745,0.020251608562261703,,,,,,,
,,Frag_128.10715,0.020176909508771702,,,,,,,
,,Loss_123.03531,0.01881109440717053,,,,,,,
,,Frag_144.1133,0.015465790595088375,,,,,,,
,,Loss_143.05804,0.013995698109932639,,,,,,,
,,Frag_98.09633,0.013759788241588689,,,,,,,
,,Loss_157.10976,0.010998417525312562,,,,,,,
91,0,,,,,,,,,
,,Frag_112.07588,0.75364134655729109,,,,,,,
,,Frag_175.10822,0.065303060044251765,,,,,,,
,,Frag_157.09701,0.040105319000696346,,,,,,,
,,Frag_115.08641,0.02681083315756817,,,,,,,
,,Frag_158.0814,0.020772917454375338,,,,,,,
,,Frag_129.10209,0.017927409296778659,,,,,,,
,,Frag_171.11251,0.011237677831637774,,,,,,,
92,2,,,,1,0.99592156589448066,U_Amine loss ? indicative for free NH2 group in metabolite,,,
,,Loss_17.02644,0.99592156589448066,hit,,,,Loss,17.02654910166,NH3
92,2,,,,1,0.99592156589448066,B_Amine loss - Indicative for free NH2 group in fragmented molecule,,,
,,Loss_17.02644,0.99592156589448066,hit,,,,Loss,17.02654910166,NH3
93,0,,,,,,,,,
,,Loss_18.01047,0.22636859588604966,,,,,,,
,,Frag_166.04958,0.17340835001524485,,,,,,,
,,Frag_148.03974,0.12917733142223259,,,,,,,
,,Loss_36.02101,0.08290840539070303,,,,,,,
,,Loss_76.05238,0.071476239341647207,,,,,,,
,,Loss_119.02167,0.06166458179399327,,,,,,,
,,Loss_92.01088,0.035011803030646479,,,,,,,
,,Frag_181.07195,0.023409159499681746,,,,,,,
,,Frag_91.02129,0.019096255289429074,,,,,,,
,,Frag_120.04447,0.016895935121541011,,,,,,,
,,Loss_101.01116,0.010556164930274321,,,,,,,
,,Loss_74.00032,0.010491126386224821,,,,,,,
94,2,,,,1,0.54387536185240803,"B_Possibly suggests agmatine based substructure (C5H15N4), with unknown conjugation?.",,,
,,Frag_72.08071,0.54387536185240803,hit,,,,Frag,131.12967150306,C5H15N4
,,Frag_129.10209,0.041612822299698767,,,,,Frag,72.08132432664,C4H10N
,,Loss_156.08963,0.033996067273765064,,,,,Frag,114.1031224014,C5H12N3
,,Frag_171.14882,0.03093472838328486,,,,,Frag,98.06058888445999,C5H8NO
,,Frag_70.06512,0.029706524892976822,,,,,Frag,60.05617220856,CH6N3
,,Frag_199.14414,0.020683624905228286,,,,,Frag,157.10893606088,C6H13N4O
,,Loss_174.10052,0.019861867316286835,,,,,Frag,282.08920893836,C17H14O4
,,Frag_143.11765,0.015590933172289665,,,,,Frag,207.08098997564,C15H11O
,,Frag_330.2788,0.015387939366123067,,,,,,,
,,Frag_175.10822,0.011997632369449901,,,,,,,
,,Loss_198.13663,0.011461932051416154,,,,,,,
,,Frag_347.30576,0.010546170813637205,,,,,,,
,,Frag_365.31365,0.010520924855601228,,,,,,,
94,2,,,,1,0.54387536185240803,B_Aliphatic amine (NH3 loss indicates free NH2 group coupled to aliphatic chain),,,
,,Frag_72.08071,0.54387536185240803,hit,,,,Frag,72.08132432664,C4H10N
,,Frag_129.10209,0.041612822299698767,,,,,Frag,55.05477522498,C4H7
,,Loss_156.08963,0.033996067273765064,,,,,,,
,,Frag_171.14882,0.03093472838328486,,,,,,,
,,Frag_70.06512,0.029706524892976822,,,,,,,
,,Frag_199.14414,0.020683624905228286,,,,,,,
,,Loss_174.10052,0.019861867316286835,,,,,,,
,,Frag_143.11765,0.015590933172289665,,,,,,,
,,Frag_330.2788,0.015387939366123067,,,,,,,
,,Frag_175.10822,0.011997632369449901,,,,,,,
,,Loss_198.13663,0.011461932051416154,,,,,,,
,,Frag_347.30576,0.010546170813637205,,,,,,,
,,Frag_365.31365,0.010520924855601228,,,,,,,
95,2,,,,2,0.96060078072139954,B_Loss possibly indicative of carboxylic acid group with 1-carbon attached.,,,
,,Loss_60.02109,0.95897874349406831,hit,,,,Loss,60.02112937276,C2H4O2
,,Frag_117.10194,0.012125622762789773,,,,,Loss,18.01056468638,H2O
95,2,,,,1,0.95897874349406831,B_ Unclear what these fragments relate to.,,,
,,Loss_60.02109,0.95897874349406831,hit,,,,Frag,128.1075390773,C7H14NO
,,Frag_117.10194,0.012125622762789773,,,,,Loss,60.02112937276,C2H4O2
,,,,,,,,Loss,42.01056468638,C2H2O
,,,,,,,,Frag,110.09697439092,C7H12N
96,1,,,,1,0.88570522187505685,B_Unclear yet what these fragments relate to.,,,
,,Frag_57.07015,0.88570522187505685,hit,,,,Frag,57.07042528926,C4H9
,,Loss_168.18667,0.026216101923744246,,,,,Frag,85.06533991136,C5H9O
,,Frag_327.07975,0.024788447600514026,,,,,,,
,,Frag_495.26588,0.016208605581240262,,,,,,,
,,Frag_551.33418,0.010358459991046343,,,,,,,
97,0,,,,,,,,,
,,Frag_287.09831,0.30548188939694643,,,,,,,
,,Frag_123.05443,0.2279374649766541,,,,,,,
,,Frag_169.05962,0.075419888018869286,,,,,,,
,,Frag_86.03181,0.069045035588454803,,,,,,,
,,Frag_270.07387,0.056956746588700369,,,,,,,
,,Loss_176.04767,0.026866690439521876,,,,,,,
,,Frag_152.03219,0.025917286243773523,,,,,,,
,,Frag_151.0476,0.019904529459616037,,,,,,,
,,Loss_164.04718,0.012249012092324848,,,,,,,
,,Loss_58.96843,0.012203545493444493,,,,,,,
,,Loss_135.06742,0.011694585293373616,,,,,,,
,,Loss_45.98728,0.011219899123237773,,,,,,,
98,0,,,,,,,,,
,,Frag_142.08635,0.70441732746831753,,,,,,,
,,Frag_96.08079,0.11199278476426164,,,,,,,
,,Frag_68.04961,0.062348286134781029,,,,,,,
,,Frag_114.05488,0.011317879292316447,,,,,,,
,,Loss_159.02492,0.010582543178250125,,,,,,,
,,Loss_187.09523,0.010356621148197648,,,,,,,
99,0,,,,,,,,,
,,Loss_103.06327,0.57208421385336783,,,,,,,
,,Frag_240.23146,0.094938865979078579,,,,,,,
,,Loss_35.037,0.056473781482955177,,,,,,,
,,Frag_158.11788,0.047156038407647059,,,,,,,
,,Frag_147.04401,0.034781516056348979,,,,,,,
,,Loss_131.09437,0.012010711871522048,,,,,,,
,,Frag_127.03212,0.011445400956957293,,,,,,,
,,Loss_77.04761,0.010811630750030126,,,,,,,
100,0,,,,,,,,,
,,Frag_72.04447,0.18943637716445533,,,,,,,
,,Loss_172.0959,0.15220259572089689,,,,,,,
,,Loss_18.01047,0.11360737368966682,,,,,,,
,,Frag_176.09085,0.093618611983452893,,,,,,,
,,Loss_189.15942,0.051642948559573125,,,,,,,
,,Loss_172.13269,0.050223977486896255,,,,,,,
,,Frag_114.05488,0.04674431721027706,,,,,,,
,,Loss_20.02625,0.039963946811641102,,,,,,,
,,Frag_114.10279,0.032672397704839533,,,,,,,
,,Loss_130.07406,0.031798872656925145,,,,,,,
,,Frag_152.02232,0.027072800877917597,,,,,,,
,,Frag_191.08429,0.021637226057073019,,,,,,,
,,Loss_36.02101,0.015414713073992564,,,,,,,
,,Loss_118.08579,0.014654997498830985,,,,,,,
101,0,,,,,,,,,
,,Loss_117.07877,0.32332526993545008,,,,,,,
,,Frag_140.07024,0.20318822541635756,,,,,,,
,,Frag_74.09654,0.17191899651981282,,,,,,,
,,Frag_132.04418,0.08802148811668957,,,,,,,
,,Loss_184.1208,0.06012335740860323,,,,,,,
,,Loss_73.08905,0.027760937196074063,,,,,,,
,,Loss_183.05234,0.027022539645488047,,,,,,,
,,Loss_65.97158,0.023421664574025489,,,,,,,
,,Frag_104.04936,0.015391555160160565,,,,,,,
,,Loss_171.02763,0.010660864749877546,,,,,,,
102,11,,,,1,0.62025670950951761,"U_Alkyl aromatic substructure ? indicative for aromatic ring with 2-carbon alkyl chain attached, i.e., phenylethene fragment",,,
,,Frag_53.03897,0.62025670950951761,hit,,,,Frag,91.05477522498,C7H7
,,Loss_51.99448,0.11440611557480954,,,,,Frag,79.05477522498,C6H7
,,Loss_161.14135,0.10123758709680937,,,,,Frag,67.05477522498,C5H7
,,Frag_51.02326,0.028925822260525615,,,,,Frag,105.07042528926,C8H9
,,Loss_54.01029,0.021920236553627043,,,,,Frag,81.07042528926,C6H9
,,Loss_50.01526,0.018450189446499343,,,,,Frag,93.07042528926,C7H9
,,Loss_189.17252,0.017763081643464598,,,,,Frag,53.039125160699996,C4H5
,,Frag_77.03861,0.011004085650537739,,,,,Frag,55.05477522498,C4H7
102,11,,,,1,0.62025670950951761,"U_Mass2Motif related to Clopidogrel ? contains mainly metabolites not modified on the COOH group, responsible for the C8H8OCl and C10H11NO2Cl fragments. Also contains ion products (fragmented isotopes)",,,
,,Frag_53.03897,0.62025670950951761,hit,,,,Frag,132.05751487922,C8H8OCL
,,Loss_51.99448,0.11440611557480954,,,,,Frag,125.01580290284,C7H6Cl
,,Loss_161.14135,0.10123758709680937,,,,,Frag,91.05477522498,C7H7
,,Frag_51.02326,0.028925822260525615,,,,,Frag,53.039125160699996,C4H5
,,Loss_54.01029,0.021920236553627043,,,,,Frag,105.0340397828,C7H5O
,,Loss_50.01526,0.018450189446499343,,,,,Frag,212.04783131297998,C10H11NO2Cl
,,Loss_189.17252,0.017763081643464598,,,,,Frag,65.0391251607,C5H5
,,Frag_77.03861,0.011004085650537739,,,,,Frag,183.02128221132,C9H8O2Cl
,,,,,,,,Frag,184.05291669087998,C9H11NOCl
,,,,,,,,Frag,152.02670194022,C8H7NCl
,,,,,,,,Frag,138.99506746066,C7H4OCl
102,11,,,,1,0.62025670950951761,B_Fragments possibly suggest benzene ring substituted with one hydroxyl and one NH2 group (fragments point to orientation from 3-hydroxyanthranilic acid ? i.e. MzCloud) ? prevalent in Beer 2 and 4,,,
,,Frag_53.03897,0.62025670950951761,hit,,,,Frag,108.04493882018,C6H6NO
,,Loss_51.99448,0.11440611557480954,,,,,Frag,80.05002419808,C5H6N
,,Loss_161.14135,0.10123758709680937,,,,,Frag,53.039125160699996,C4H5
,,Frag_51.02326,0.028925822260525615,,,,,,,
,,Loss_54.01029,0.021920236553627043,,,,,,,
,,Loss_50.01526,0.018450189446499343,,,,,,,
,,Loss_189.17252,0.017763081643464598,,,,,,,
,,Frag_77.03861,0.011004085650537739,,,,,,,
102,11,,,,1,0.62025670950951761,U_Mass2Motif related to Clopidogrel ? mainly COOH metabolites with intact thiophene ring (which is responsible for the C6H6S loss),,,
,,Frag_53.03897,0.62025670950951761,hit,,,,Frag,125.01580290284,C7H6Cl
,,Loss_51.99448,0.11440611557480954,,,,,Frag,152.02670194022,C8H7NCl
,,Loss_161.14135,0.10123758709680937,,,,,Frag,141.01071752494,C7H6OCl
,,Frag_51.02326,0.028925822260525615,,,,,Frag,140.02670194022,C7H7NCl
,,Loss_54.01029,0.021920236553627043,,,,,Frag,113.01580290284,C6H6Cl
,,Loss_50.01526,0.018450189446499343,,,,,Frag,53.039125160699996,C4H5
,,Loss_189.17252,0.017763081643464598,,,,,Frag,169.00563214704,C8H6O2Cl
,,Frag_77.03861,0.011004085650537739,,,,,Frag,198.03218124869997,C9H9NO2Cl
,,,,,,,,Loss,110.01902088284,C6H6S
102,11,,,,1,0.62025670950951761,U_N-acetylneuraminic acid related Mass2Motif ? N-acetylneuraminic acid fragments found in MzCloud ? and match to NIST_msms,,,
,,Frag_53.03897,0.62025670950951761,hit,,,,Frag,60.04493882018,C2H6NO
,,Loss_51.99448,0.11440611557480954,,,,,Frag,96.04493882018,C5H6NO
,,Loss_161.14135,0.10123758709680937,,,,,Frag,68.05002419808,C4H6N
,,Frag_51.02326,0.028925822260525615,,,,,Frag,53.039125160699996,C4H5
,,Loss_54.01029,0.021920236553627043,,,,,Frag,55.01838971852,C3H3O
,,Loss_50.01526,0.018450189446499343,,,,,Frag,121.02895440489999,C7H5O2
,,Loss_189.17252,0.017763081643464598,,,,,Frag,167.03443371338,C8H7O4
,,Frag_77.03861,0.011004085650537739,,,,,Frag,274.09267687418003,C11H16NO7
,,,,,,,,Frag,197.04499839976,C9H9O5
102,11,,,,1,0.62025670950951761,U_Mass2Motif related to Clopidogrel ? contains many ion products (fragmented isotope peaks) and metabolites with oxidized thiophene ring (which is responsible for C6H8OS loss),,,
,,Frag_53.03897,0.62025670950951761,hit,,,,Frag,141.01071752494,C7H6OCl
,,Loss_51.99448,0.11440611557480954,,,,,Frag,125.01580290284,C7H6Cl
,,Loss_161.14135,0.10123758709680937,,,,,Frag,169.00563214704,C8H6O2Cl
,,Frag_51.02326,0.028925822260525615,,,,,Frag,53.039125160699996,C4H5
,,Loss_54.01029,0.021920236553627043,,,,,Frag,198.03218124869997,C9H9NO2Cl
,,Loss_50.01526,0.018450189446499343,,,,,Frag,113.01580290284,C6H6Cl
,,Loss_189.17252,0.017763081643464598,,,,,Frag,152.02670194022,C8H7NCl
,,Frag_77.03861,0.011004085650537739,,,,,Frag,170.03726662659997,C8H9NOCl
,,,,,,,,Frag,140.02670194022,C7H7NCl
,,,,,,,,Loss,128.02958556922,C6H8OS
102,11,,,,1,0.62025670950951761,B_Fragments indicative for dihydroxylated benzene ring substructure (MzCloud) ? C6H5O2 fragment corresponds to positively charged fragment with two hydroxyl groups.,,,
,,Frag_53.03897,0.62025670950951761,hit,,,,Frag,109.02895440489999,C6H5O2
,,Loss_51.99448,0.11440611557480954,,,,,Frag,81.0340397828,C5H5O
,,Loss_161.14135,0.10123758709680937,,,,,Frag,53.039125160699996,C4H5
,,Frag_51.02326,0.028925822260525615,,,,,,,
,,Loss_54.01029,0.021920236553627043,,,,,,,
,,Loss_50.01526,0.018450189446499343,,,,,,,
,,Loss_189.17252,0.017763081643464598,,,,,,,
,,Frag_77.03861,0.011004085650537739,,,,,,,
102,11,,,,1,0.62025670950951761,"U_[C=O]-NH-CH2-phenyl substructure related Mass2Motif ? i.e., present in benzylurea",,,
,,Frag_53.03897,0.62025670950951761,hit,,,,Frag,53.039125160699996,C4H5
,,Loss_51.99448,0.11440611557480954,,,,,Frag,134.06058888446,C8H8NO
,,Loss_161.14135,0.10123758709680937,,,,,Frag,168.06606819293998,C8H10NO3
,,Frag_51.02326,0.028925822260525615,,,,,Frag,106.06567426235999,C7H8N
,,Loss_54.01029,0.021920236553627043,,,,,,,
,,Loss_50.01526,0.018450189446499343,,,,,,,
,,Loss_189.17252,0.017763081643464598,,,,,,,
,,Frag_77.03861,0.011004085650537739,,,,,,,
102,11,,,,1,0.62025670950951761,B_Unclear what these fragments relate to.,,,
